split,id,sentence,tagged_sentence,ner_labels,has_entity
test,592,"Kura zinaendelea kuhesabiwa katika uchaguzi wa Marekani , Joe Biden akiwa anaongoza kwa idadi ya kura , lakini hakuna mshindi amepatikana hadi sasa .","Kura zinaendelea kuhesabiwa katika uchaguzi wa Marekani/B-LOC , Joe/B-PER Biden/I-PER akiwa anaongoza kwa idadi ya kura , lakini hakuna mshindi amepatikana hadi sasa .",O O O O O O B-LOC O B-PER I-PER O O O O O O O O O O O O O O,True
test,593,"Imetayarishwa na Kennes Bwire , VOA , Washington DCRais Uhuru Kenyatta ameongeza muda wa amri ya kutotoka nje usiku na kupiga marufuku uuzaji wa pombe katika migahawa ikiwa ni sehemu ya juhudi ya kudhibiti maambukizi ya COVID - 19 .","Imetayarishwa na Kennes/B-PER Bwire/I-PER , VOA/B-ORG , Washington/B-LOC DCRais Uhuru/B-PER Kenyatta/I-PER ameongeza muda wa amri ya kutotoka nje usiku na kupiga marufuku uuzaji wa pombe katika migahawa ikiwa ni sehemu ya juhudi ya kudhibiti maambukizi ya COVID - 19 .",O O B-PER I-PER O B-ORG O B-LOC O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,594,"Akilihutubia taifa Jumatano , Rais amesema amri hiyo ni ya nchi nzima kuanzia saa tatu usiku hadi za kumi alfajiri itaendelea kwa siku 30 zaidi , limeripoti gazety la The Nation la nchini Kenya .","Akilihutubia taifa Jumatano/B-DATE , Rais amesema amri hiyo ni ya nchi nzima kuanzia saa/B-DATE tatu/I-DATE usiku/I-DATE hadi/I-DATE za/I-DATE kumi/I-DATE alfajiri/I-DATE itaendelea kwa siku 30 zaidi , limeripoti gazety la The/B-ORG Nation/I-ORG la nchini Kenya/B-LOC .",O O B-DATE O O O O O O O O O O B-DATE I-DATE I-DATE I-DATE I-DATE I-DATE I-DATE O O O O O O O O O B-ORG I-ORG O O B-LOC O,True
test,595,Kenyatta pia ameongeza siku zaidi za kufungwa baa na vilabu vya pombe kwa siku 30 lakini ameruhusu mahoteli kuuza pombe kwa wageni wanaofikia katika hoteli hizo .,Kenyatta/B-PER pia ameongeza siku zaidi za kufungwa baa na vilabu vya pombe kwa siku 30 lakini ameruhusu mahoteli kuuza pombe kwa wageni wanaofikia katika hoteli hizo .,B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,596,"Migahawa inatakiwa kufungwa saa mbili usiku , Rais amesema .","Migahawa inatakiwa kufungwa saa/B-DATE mbili/I-DATE usiku/I-DATE , Rais amesema .",O O O B-DATE I-DATE I-DATE O O O O,True
test,597,"Idadi ya watu wanaohudhuria maziko na harusi imeongezwa kutoka watu 15 hadi 100 wakitakwa kufuata masharti ya afya , Kenyatta amesema .","Idadi ya watu wanaohudhuria maziko na harusi imeongezwa kutoka watu 15 hadi 100 wakitakwa kufuata masharti ya afya , Kenyatta/B-PER amesema .",O O O O O O O O O O O O O O O O O O O B-PER O O,True
test,598,Hotuba hiyo inafuatia mkutano wake rais na Kamati ya Taifa Inayokabiliana na Hali ya Dharura .,Hotuba hiyo inafuatia mkutano wake rais na Kamati/B-ORG ya/I-ORG Taifa/I-ORG Inayokabiliana/I-ORG na/I-ORG Hali/I-ORG ya/I-ORG Dharura/I-ORG .,O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O,True
test,599,"Hili limetokea wakati nchi ya Kenya ikiwa imeripoti maambukizi 213 mapya ya COVID-19 Jumanne , ikiongeza idadi ya maambukizi yaliothibitishwa kufikia 33 , 016 nchi nzima .","Hili limetokea wakati nchi ya Kenya/B-LOC ikiwa imeripoti maambukizi 213 mapya ya COVID-19 Jumanne/B-DATE , ikiongeza idadi ya maambukizi yaliothibitishwa kufikia 33 , 016 nchi nzima .",O O O O O B-LOC O O O O O O O B-DATE O O O O O O O O O O O O O,True
test,600,"Kulingana na taarifa ya Wizara ya Afya , vifo vitano vipya vimefanya idadi ya waliopoteza maisha kufikia 564 .","Kulingana na taarifa ya Wizara ya Afya , vifo vitano vipya vimefanya idadi ya waliopoteza maisha kufikia 564 .",O O O O O O O O O O O O O O O O O O O,False
test,601,"Hivi sasa watu wasiopungua 19 , 296 wamepona kutokana na COVID - 19 .","Hivi sasa watu wasiopungua 19 , 296 wamepona kutokana na COVID - 19 .",O O O O O O O O O O O O O O,False
test,602,Chad ilikabiliwa na mustakabali usio na uhakika siku ya Jumatano wakati mtoto wa kiongozi aliyeuwawa Idriss Deby Itno alipochukua madaraka katika kile upinzani ulichokiita mapinduzi na washirika wa Magharibi wanaotegemea umahiri wa jeshi la nchi hiyo kwa uthabiti .,Chad/B-LOC ilikabiliwa na mustakabali usio na uhakika siku ya Jumatano/B-DATE wakati mtoto wa kiongozi aliyeuwawa Idriss/B-PER Deby/I-PER Itno/I-PER alipochukua madaraka katika kile upinzani ulichokiita mapinduzi na washirika wa Magharibi wanaotegemea umahiri wa jeshi la nchi hiyo kwa uthabiti .,B-LOC O O O O O O O O B-DATE O O O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O,True
test,603,Deby alikuwa ametawala nchi hiyo masikini ya jangwani kwa miongo mitatu kabla ya jeshi kutangaza kifo chake Jumanne kutokana na majeraha aliyoyapata wakati akiongoza wanajeshi katika vita dhidi ya waasi .,Deby/B-PER alikuwa ametawala nchi hiyo masikini ya jangwani kwa miongo mitatu kabla ya jeshi kutangaza kifo chake Jumanne/B-DATE kutokana na majeraha aliyoyapata wakati akiongoza wanajeshi katika vita dhidi ya waasi .,B-PER O O O O O O O O O O O O O O O O B-DATE O O O O O O O O O O O O O,True
test,604,"Mshtuko wa kufariki kwa kiongozi huyo mwenye umri wa miaka 68 kulisababisha wasiwasi juu ya ombwe la uongozi nchini Chad , ambayo ipo katikati ya eneo lenye shida la Sahel na ni muhimu kwa juhudi za Magharibi za kupambana na makundi ya kijihadi .","Mshtuko wa kufariki kwa kiongozi huyo mwenye umri wa miaka 68 kulisababisha wasiwasi juu ya ombwe la uongozi nchini Chad/B-LOC , ambayo ipo katikati ya eneo lenye shida la Sahel/B-LOC na ni muhimu kwa juhudi za Magharibi za kupambana na makundi ya kijihadi .",O O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O O O O O O O O O O,True
test,605,"Msemaji wa wizara ya mambo ya nje ya Marekani Ned Price aliwaambia waandishi wa habari Jumatano kuwa Maendeleo katika siku na masaa ya hivi karibuni ni sababu ya kutia wasiwasi na akaongeza , kwamba Marekani itaendelea kutoa wito na kuunga mkono mabadiliko ya kidemokrasia ya amani kwa serikali inayoongozwa na kiraia .","Msemaji wa wizara ya mambo ya nje ya Marekani/B-LOC Ned/B-PER Price/I-PER aliwaambia waandishi wa habari Jumatano/B-DATE kuwa Maendeleo katika siku na masaa ya hivi karibuni ni sababu ya kutia wasiwasi na akaongeza , kwamba Marekani/B-LOC itaendelea kutoa wito na kuunga mkono mabadiliko ya kidemokrasia ya amani kwa serikali inayoongozwa na kiraia .",O O O O O O O O B-LOC B-PER I-PER O O O O B-DATE O O O O O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O,True
test,606,"Serikali ya mpito Sudan yashauriwa kutochukua upande Wakati huo huo mchambuzi wa siasa wa Sudan anayeishi nchini Marekani anasema serikali ya mpito ya Sudan inapaswa kubaki bila upande wowote kuelekea maendeleo ya kisiasa katika nchi jirani ya Chad , akibainisha kuwa kifo cha ghafla cha Rais wa Chad Idriss Deby huenda kikaongeza machafuko katika eneo lote la Sahel na inaweza kuingia mpakani hadi mkoa wa Darfur wa Sudan .","Serikali ya mpito Sudan/B-LOC yashauriwa kutochukua upande Wakati huo huo mchambuzi wa siasa wa Sudan/B-LOC anayeishi nchini Marekani/B-LOC anasema serikali ya mpito ya Sudan/B-LOC inapaswa kubaki bila upande wowote kuelekea maendeleo ya kisiasa katika nchi jirani ya Chad/B-LOC , akibainisha kuwa kifo cha ghafla cha Rais wa Chad/B-LOC Idriss/B-PER Deby/I-PER huenda kikaongeza machafuko katika eneo lote la Sahel/B-LOC na inaweza kuingia mpakani hadi mkoa wa Darfur/B-LOC wa Sudan/B-LOC .",O O O B-LOC O O O O O O O O O O B-LOC O O B-LOC O O O O O B-LOC O O O O O O O O O O O O O B-LOC O O O O O O O O O B-LOC B-PER I-PER O O O O O O O B-LOC O O O O O O O B-LOC O B-LOC O,True
test,607,"Suliman Baldo , mshauri mwandamizi katika taasisi ya Sentry - timu ya uchunguzi na sera inayofuatilia ufisadi unaohusisha wahalifu wa kivita wa Kiafrika na wanaofaidisha vita vya kimataifa anasema Deby alichukua jukumu muhimu katika kupambana na ugaidi katika eneo la Sahel .","Suliman/B-PER Baldo/I-PER , mshauri mwandamizi katika taasisi/B-ORG ya/I-ORG Sentry/I-ORG - timu ya uchunguzi na sera inayofuatilia ufisadi unaohusisha wahalifu wa kivita wa Kiafrika na wanaofaidisha vita vya kimataifa anasema Deby/B-PER alichukua jukumu muhimu katika kupambana na ugaidi katika eneo la Sahel/B-LOC .",B-PER I-PER O O O O B-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O B-PER O O O O O O O O O O B-LOC O,True
test,608,"Kukosekana kwa Deby kunaacha ombwe la usalama ambao unaweza kusababisha athari mbaya kwa Chad , Darfur na kwingineko , kulingana na Baldo .","Kukosekana kwa Deby/B-PER kunaacha ombwe la usalama ambao unaweza kusababisha athari mbaya kwa Chad/B-LOC , Darfur/B-LOC na kwingineko , kulingana na Baldo/B-PER .",O O B-PER O O O O O O O O O O B-LOC O B-LOC O O O O O B-PER O,True
test,609,Idriss Deby amekuwa mshirika wa kijeshi anayeaminika na Ufaransa katika kusimamia eneo la Sahel .,Idriss/B-PER Deby/I-PER amekuwa mshirika wa kijeshi anayeaminika na Ufaransa/B-LOC katika kusimamia eneo la Sahel/B-LOC .,B-PER I-PER O O O O O O B-LOC O O O O B-LOC O,True
test,610,"Alipeleka wapiganaji kutoka jeshi la Chad kupigana na vikundi kadhaa vya jihadi kaskazini mwa Mali , Boko Haram nchini Nigeria na nchini Cameroon , na pia aliunga mkono harakati katika Jimbo la Darfur nchini Sudan .","Alipeleka wapiganaji kutoka jeshi la Chad/B-LOC kupigana na vikundi kadhaa vya jihadi kaskazini mwa Mali/B-LOC , Boko/B-ORG Haram/I-ORG nchini Nigeria/B-LOC na nchini Cameroon/B-LOC , na pia aliunga mkono harakati katika Jimbo la Darfur/B-LOC nchini Sudan/B-LOC .",O O O O O B-LOC O O O O O O O O B-LOC O B-ORG I-ORG O B-LOC O O B-LOC O O O O O O O O O B-LOC O B-LOC O,True
test,611,"Kupotea kwake kutaondoa uthabiti nchini Chad , na kutokuwa na uthabiti huko kunatarajiwa kuathiri sio tu Darfur bali eneo lote , Baldo aliiambia VOA .","Kupotea kwake kutaondoa uthabiti nchini Chad/B-LOC , na kutokuwa na uthabiti huko kunatarajiwa kuathiri sio tu Darfur/B-LOC bali eneo lote , Baldo/B-PER aliiambia VOA/B-ORG .",O O O O O B-LOC O O O O O O O O O O B-LOC O O O O B-PER O B-ORG O,True
test,612,Shule kadhaa za binafsi nchini Kenya zilifungwa wakati wa janga la COVID - 19 .,Shule kadhaa za binafsi nchini Kenya/B-LOC zilifungwa wakati wa janga la COVID - 19 .,O O O O O B-LOC O O O O O O O O O,True
test,613,"Lakini baadhi ya shule zimebadilishwa malengo yake , ama zimekuwa ni makazi ya familia au , katika baadhi ya nyakati , zimekuwa ni sehemu ya biashara ya kuuza majeneza .","Lakini baadhi ya shule zimebadilishwa malengo yake , ama zimekuwa ni makazi ya familia au , katika baadhi ya nyakati , zimekuwa ni sehemu ya biashara ya kuuza majeneza .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
test,614,"John Kamand anauza majeneza kutoka kwenye eneo lake ambalo mpaka mwaka jana , lilikuwa na harakati nyingi .","John/B-PER Kamand/I-PER anauza majeneza kutoka kwenye eneo lake ambalo mpaka mwaka/B-DATE jana/I-DATE , lilikuwa na harakati nyingi .",B-PER I-PER O O O O O O O O B-DATE I-DATE O O O O O O,True
test,615,"Jengo ambalo lilikuwa likimilikiwa kwa ajili ya shule binafsi ya chekechea mjini Nairobi mpaka mwezi Julai , wakati janga la Covid 19 lilipolazimisha shule hiyo kufungwa . . """""""" Janga la virusi vya corona ni moja ya mambo ambayo yametufanya kufungua duka hili , kwasababu shule imefungwa , na hakuna wanafunzi , """""""" anasema Kamande .","Jengo ambalo lilikuwa likimilikiwa kwa ajili ya shule binafsi ya chekechea mjini Nairobi/B-LOC mpaka mwezi Julai/B-DATE , wakati janga la Covid 19 lilipolazimisha shule hiyo kufungwa . . """""""" Janga la virusi vya corona ni moja ya mambo ambayo yametufanya kufungua duka hili , kwasababu shule imefungwa , na hakuna wanafunzi , """""""" anasema Kamande/B-PER .",O O O O O O O O O O O O B-LOC O O B-DATE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER O,True
test,616,"Chama cha shule binafsi nchini Kenya kinasema karibu shule binafsi 400 zimelazimika kufungwa kwa sababu ya janga , na kuathiri takriban wanafunzi 56 , 000 .","Chama/B-ORG cha/I-ORG shule/I-ORG binafsi/I-ORG nchini/I-ORG Kenya/I-ORG kinasema karibu shule binafsi 400 zimelazimika kufungwa kwa sababu ya janga , na kuathiri takriban wanafunzi 56 , 000 .",B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O,True
test,617,"Hivi sasa majengo hayo yamefanyiwa mabadiliko , yamekuwa mduka , sehemu za kuhifadhi bidhaa na kwa matumizi mengine .","Hivi sasa majengo hayo yamefanyiwa mabadiliko , yamekuwa mduka , sehemu za kuhifadhi bidhaa na kwa matumizi mengine .",O O O O O O O O O O O O O O O O O O O,False
test,618,Watoto hivi sasa wanacheza kwa furaha katika uwa wa shule hizo - lakini hivi sasa hakuna shule .,Watoto hivi sasa wanacheza kwa furaha katika uwa wa shule hizo - lakini hivi sasa hakuna shule .,O O O O O O O O O O O O O O O O O O,False
test,619,Watoto hao wanaishi na familia zao katika kile kilichokuwa madarasa baada ya shule kugeuzwa na kuwa sehemu ya nyumba ya kupangisha .,Watoto hao wanaishi na familia zao katika kile kilichokuwa madarasa baada ya shule kugeuzwa na kuwa sehemu ya nyumba ya kupangisha .,O O O O O O O O O O O O O O O O O O O O O O,False
test,620,Nassiri Kirui mwenye umri wa miaka 29 alikuwa akifundisha hesabu na sayansi kabla ya shule kufungwa na kubaki kwenye eneo hilo la shule kama meneja wa jengo .,Nassiri/B-PER Kirui/I-PER mwenye umri wa miaka 29 alikuwa akifundisha hesabu na sayansi kabla ya shule kufungwa na kubaki kwenye eneo hilo la shule kama meneja wa jengo .,B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,621,"Kirui anasema """""""" nilikuwa hapa kama mwalimu .","Kirui/B-PER anasema """""""" nilikuwa hapa kama mwalimu .",B-PER O O O O O O O,True
test,622,"Lakini kwasababu ya fedha , sina fedha , ndiyo maana nimekuwa muangalizi . """"""""","Lakini kwasababu ya fedha , sina fedha , ndiyo maana nimekuwa muangalizi . """"""""",O O O O O O O O O O O O O O,False
test,623,"Wakati shule za Kenya zilifunguliwa mwezi Januari mwaka huu kwa mara ya kwanza tangu kufungwa mwezi Machi , matokeo ya kufungwa kwa shule binafsi huenda yatahisiwa kwa muda fulani ujao .","Wakati shule za Kenya/B-LOC zilifunguliwa mwezi Januari/B-DATE mwaka/I-DATE huu/I-DATE kwa mara ya kwanza tangu kufungwa mwezi Machi/B-DATE , matokeo ya kufungwa kwa shule binafsi huenda yatahisiwa kwa muda fulani ujao .",O O O B-LOC O O B-DATE I-DATE I-DATE O O O O O O O B-DATE O O O O O O O O O O O O O O,True
test,624,"Mutheo Kasanga ni mwenyekiti wa taifa wa chama cha shule binafsi Kenya anasema , """""""" tuna mwanya mkubwa sana katika nchi yetu , na jamii yetu inazidi kukua - katika hesabu ya mwisho ya idadi ya watu imeonyesha ongezeko la milioni moja .","Mutheo/B-PER Kasanga/I-PER ni mwenyekiti wa taifa wa chama cha shule binafsi Kenya/B-LOC anasema , """""""" tuna mwanya mkubwa sana katika nchi yetu , na jamii yetu inazidi kukua - katika hesabu ya mwisho ya idadi ya watu imeonyesha ongezeko la milioni moja .",B-PER I-PER O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,True
test,625,"Kwahiyo tuna kazi nyingi za kufanya . """"""""","Kwahiyo tuna kazi nyingi za kufanya . """"""""",O O O O O O O O,False
test,626,Serikali ya Kenya mwezi Septemba iliahidi kiasi cha dola milioni 64 ikiwa ni msaada kwa shule binafsi lakini bado haijatekeleza hiyo ahadi yake .,Serikali ya Kenya/B-LOC mwezi Septemba/B-DATE iliahidi kiasi cha dola milioni 64 ikiwa ni msaada kwa shule binafsi lakini bado haijatekeleza hiyo ahadi yake .,O O B-LOC O B-DATE O O O O O O O O O O O O O O O O O O O,True
test,627,White House imesema juhudi mpya zinafanywa kuwapatia chanjo watu wazima katika umri wa miaka 18 hadi 26 ambao kwa sababu mbali mbali wameonyesha hamasa kidogo katika kupatiwa chanjo tangu idadi ya kesi mpya za virusi vya Corona pamoja na vifo kupungua haraka katika wiki za karibuni Marekani itashindwa kufikia lengo la Rais Joe Biden la kuwapatia chanjo takriban asilimia 70 ya watu wazima Marekani kwa angalau dozi moja au kamili dhidi ya,White/B-LOC House/I-LOC imesema juhudi mpya zinafanywa kuwapatia chanjo watu wazima katika umri wa miaka 18 hadi 26 ambao kwa sababu mbali mbali wameonyesha hamasa kidogo katika kupatiwa chanjo tangu idadi ya kesi mpya za virusi vya Corona pamoja na vifo kupungua haraka katika wiki za karibuni Marekani/B-LOC itashindwa kufikia lengo la Rais Joe/B-PER Biden/I-PER la kuwapatia chanjo takriban asilimia 70 ya watu wazima Marekani/B-LOC kwa angalau dozi moja au kamili dhidi ya,B-LOC I-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O B-PER I-PER O O O O O O O O O B-LOC O O O O O O O O,True
test,628,"virusi vya Corona ifikapo siku ya uhuru hapo Julai nne , lakini White House inasema inatarajia kufikia kiwango hicho katika wiki chache zijazo .","virusi vya Corona ifikapo siku ya uhuru hapo Julai/B-DATE nne/I-DATE , lakini White/B-LOC House/I-LOC inasema inatarajia kufikia kiwango hicho katika wiki chache zijazo .",O O O O O O O O B-DATE I-DATE O O B-LOC I-LOC O O O O O O O O O O,True
test,629,"Katika tathmini mpya Jumanne juu ya juhudi za chanjo nchini Marekani mratibu wa majibu ya COVID - 19 , Jeff Zients , alisema serikali kuu inatarajia kwamba asilimia 70 ya watu wenye miaka 27 na zaidi watakuwa wamepata angalau dozi moja ya chanjo ifikapo Julai nne , ambapo alielezea kama mafanikio makubwa .","Katika tathmini mpya Jumanne/B-DATE juu ya juhudi za chanjo nchini Marekani/B-LOC mratibu wa majibu ya COVID - 19 , Jeff/B-PER Zients/I-PER , alisema serikali kuu inatarajia kwamba asilimia 70 ya watu wenye miaka 27 na zaidi watakuwa wamepata angalau dozi moja ya chanjo ifikapo Julai/B-DATE nne/I-DATE , ambapo alielezea kama mafanikio makubwa .",O O O B-DATE O O O O O O B-LOC O O O O O O O O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O B-DATE I-DATE O O O O O O O,True
test,630,"Tunaingia msimu wa majira ya joto kali tukiwa na furaha , majira ya joto yaliyo huru .","Tunaingia msimu wa majira/B-DATE ya/I-DATE joto/I-DATE kali tukiwa na furaha , majira/B-DATE ya/I-DATE joto/I-DATE yaliyo huru .",O O O B-DATE I-DATE I-DATE O O O O O B-DATE I-DATE I-DATE O O O,True
test,631,"Hivi sasa amesema juhudi mpya zinafanywa kuwapatia chanjo watu wazima , katika umri wa miaka 18 hadi 26 ambao kwa sababu mbali mbali wameonyesha hamasa kidogo katika kupatiwa chanjo hususan tangu idadi ya kesi mpya za virusi vya Corona pamoja na vifo kupungua haraka katika wiki za karibuni hapa nchini , na biashara kufunguliwa tena bila masharti ya watu kuvaa barakoa na kutokaribiana kutoka mtu hadi mtu , suala ambalo lilikuwa","Hivi sasa amesema juhudi mpya zinafanywa kuwapatia chanjo watu wazima , katika umri wa miaka 18 hadi 26 ambao kwa sababu mbali mbali wameonyesha hamasa kidogo katika kupatiwa chanjo hususan tangu idadi ya kesi mpya za virusi vya Corona pamoja na vifo kupungua haraka katika wiki za karibuni hapa nchini , na biashara kufunguliwa tena bila masharti ya watu kuvaa barakoa na kutokaribiana kutoka mtu hadi mtu , suala ambalo lilikuwa",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
test,632,likitekelezwa kwa zaidi ya mwaka mmoja .,likitekelezwa kwa zaidi ya mwaka mmoja .,O O O O O O O,False
test,633,"Juhudi zetu haziishii Julai nne , Zients alisema .","Juhudi zetu haziishii Julai/B-DATE nne/I-DATE , Zients/B-PER alisema .",O O O B-DATE I-DATE O B-PER O O,True
test,634,"Ni muhimu sana kuliko hapo awali kwamba wanapata chanjo , pamoja na wengine ambao bado hawajachoma chanjo dhidi ya COVID - 19 .","Ni muhimu sana kuliko hapo awali kwamba wanapata chanjo , pamoja na wengine ambao bado hawajachoma chanjo dhidi ya COVID - 19 .",O O O O O O O O O O O O O O O O O O O O O O O,False
test,635,Virusi vya Corona vinasababisha ugonjwa wa COVID - 19 .,Virusi vya Corona vinasababisha ugonjwa wa COVID - 19 .,O O O O O O O O O O,False
test,636,"Dr . Rochelle Walensky , mkurugenzi wa kituo cha kudhibiti na kuzuia magonjwa ( CDC ) Marekani alisema tunashuhudia kupungua kwa kasi vifo na wagonjwa kulazwa hospitalini .","Dr . Rochelle/B-PER Walensky/I-PER , mkurugenzi wa kituo/B-ORG cha/I-ORG kudhibiti/I-ORG na/I-ORG kuzuia/I-ORG magonjwa/I-ORG ( CDC/B-ORG ) Marekani/B-LOC alisema tunashuhudia kupungua kwa kasi vifo na wagonjwa kulazwa hospitalini .",O O B-PER I-PER O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG O B-LOC O O O O O O O O O O O,True
test,637,"Alisema kuwa ni mafanikio yaliyothibitishwa na chanjo zilizopo , ikiwemo dhidi ya aina ya virusi vya Corona asilia , kwa hivi sasa kila kifo cha COVID kinaweza kuzuilika kabisa .","Alisema kuwa ni mafanikio yaliyothibitishwa na chanjo zilizopo , ikiwemo dhidi ya aina ya virusi vya Corona asilia , kwa hivi sasa kila kifo cha COVID kinaweza kuzuilika kabisa .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,False
test,638,Msukumo wa kuwatambua kama Wakenya uliongezeka zaidi ya miaka minne iliyopita Watu wa jamii ya Washona nchini Kenya wanasherehekea hadhi yao mpya kama raia wa nchi hiyo baada ya miongo kadhaa ya kutokuwa na nchi .,Msukumo wa kuwatambua kama Wakenya uliongezeka zaidi ya miaka/B-DATE minne/I-DATE iliyopita/I-DATE Watu wa jamii ya Washona nchini Kenya/B-LOC wanasherehekea hadhi yao mpya kama raia wa nchi hiyo baada ya miongo kadhaa ya kutokuwa na nchi .,O O O O O O O O B-DATE I-DATE I-DATE O O O O O O B-LOC O O O O O O O O O O O O O O O O O O,True
